,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Politeness,Text
2575,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"The ""shaped bokeh"" effect is a special case. Does http://photo.stackexchange.com/questions/2706/what-is-bokeh-really answer your question?"
2576,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,Same thing happens to my with my Droid when checking my google voice messages.  I think that the proximity only works with the Phone Dialer maybe?
2577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,This is subjective/asking for a list of things.  Can you make this a CW?
2578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"[This thread](http://forum.archosfans.com/viewtopic.php?f=35&t=17511) on an archos 5 mentions turning off the ""static IP"" setting on the device. Does your device have that setting?"
2579,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,I've just started seeing this same problem after the latest Froyo OTA upgrade. Maybe that's related?
2580,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[[link](http://android.stackexchange.com/questions/2968/google-account-on-htc-desire-galaxy-tab)] this guy seems to be forced to fill a captcha forever and could not login using his account on a second phone. Does anyone have the same problem?
2581,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,This feature is available on CM6.  Is it possible for you to upgrade?
2582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Depending on how you do it you won't lose any data. Which build do you have now?
2583,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Note that this fix is only for the US Captivate and Vibrant Galaxy S variants. Presumably Samsung are releasing this as a stop-gap until they (or the networks) get round to releasing 2.2 for those Galaxy S variants?
2584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,That does sound odd. Is there perhaps a threshold setting of some sort?
2585,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,"Your title is a little ambiguous. Are you asking ""how well does it work"" or ""how does it work""?"
2586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,"""Notify when open WiFi access point is found"" is available in stock Android. Is this not what you're talking about?"
2587,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"@Joel, I don't have this problem here either (Android 2.2 on HTC EVO).  Is it simply remembering a previous URL?"
2588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,"Can you post a link to which themes you've downloaded. Also, are you using the stock launcher or some other customised one like ADW or Launcher Pro?"
2589,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,"I'm suspecting a bad charger; most home screen I've used turns itself on when you just plugged the device in or plugged the device out, if a bad charger somehow causes the device to think that it had just been plugged off and/or plugged on, it could cause the symptoms you're having. Have you tried with a different charger and different wall socket?"
2590,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"It might depend on your messaging app -- HTC phones with Sense don't have the standard android mesages app, for example.  What phone do you have?"
2591,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,"I've had usb debugging mode enabled since this fix was first mentioned and other than the annoying missing driver popup from Windows when I plug it in, I've not noticed amy adverse effects. Why do you need to toggle it on and off?"
2592,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"I see a number of possible apps when I search in the Market for ""mp3 tag"". Did you try that?"
2593,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Yeah, I didn't cover the why, but it's a good question. Maybe they need to add some kind of searching ""engine"" or something... but where are they going to get one of those?"
2594,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Indeed it should be automatic. Which phone do you have?
2595,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,My stock Android keyboard works with text prediction.  What's shown as the name in Settings -> Locale and text?
2596,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"I realize that.  If Angry Birds doesn't make any provision for backing up and storing state data on the SD, how would a 3rd party app be able to over ride the Angry Birds state without over writing the information that I assume is stored somewhere in the /data/ directory (which you do need root to access)?"
2597,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"My old pre had this too! oh Palm, why must you have been so horribly marketed?"
2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Matt H's comment covers the ""how"".  As for ""Is it legal?""..."
2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40 kbps is fast enough to load the full facebook.com in about a minute.  Is that even worth it?
2600,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"I've updated the plugin a few times on numerous blogs and never had to re-enter the API Key.

Do you have a similar issue with the Askimet plugin?"
2601,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"""...nginx rather than wordpress."" Perhaps you mean ""nginx rather than Apache""?"
2602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,"Maybe it's better just to ask and to provide some rules like: one suggestion per answer, use voting on exisiting ones. Or is this the meaning of community wiki already?"
2603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,Hi *@Rikard* - Glad it helped. Can you mark the best answers with the checkmark and vote up any that are good answers?
2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,"Title is pretty incoherent. Proposed edited title: ""Does the 'cat' argument in query_posts fetch posts from subcategories as well as the given ID?"""
2605,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,"jiewmeng, you should change the question to be more specific. I think the ideal name would be ""Why do I need to check if wp_nonce_field() exists before using it?"""
2606,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,@kemp - Unless I'm missing it you haven't included a link that to home page so we can see it for ourselves. Can you do that?
2607,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,I think the error is in your index.php file (see my answer). can you pastebin the code of this file?
2608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Post you linked to also has non-edit filter solution by Otto. Had you tried that?
2609,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,"You do `global $post`, but at the time `content_save_pre` runs, no `$post` object exists (since you are right before saving it). Could this be your problem?"
2610,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,"I wonder why this is not possible by default, probably because the categories usage didn't need that in the past. Have you considered to add a feature request in [wordpress trac](http://core.trac.wordpress.org/)?"
2611,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,"@user391 - I really don't like doing this but I'm going to recommend we close this because it is really not about WordPress but about those other solutions and by definition will be off-topic, see http://area51.stackexchange.com/proposals/1500?phase=definition As a moderator I can close but I want 1 or 2 other opinions before I do. Others agree or disagree?"
2612,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Your shortcode definition is `frame_left`, code examples use `frame_right`. Can I assume you have `frame_right` shortcode defined in same way?"
2613,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,"I have a question back: Let's say your site has the user Gavin with the IP-A. Should no other user including Gavin be able to login from another ip, or should only a ""second Gavin"" not be able to login from another ip then IP-A?"
2614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"You ask about a ""tag"". Is that tag from Wordpress or does the NextGEN gallery has it's own tagging mechanism?"
2615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,The image is a little difficult to read. Can you add just the source of that DIV html to your question?
2616,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,You're doing two times the same thing (2xforeach) and the previous variant might just overwrite the option if the not set in $_REQUEST. Probably this is the issue?
2617,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,"@Dave: I'm also voting to close as a duplicate, and it is indeed annoying that, as a newcomer, you can't vote on questions yet - but this is done to prevent gaming the system. I solved the original question - but [it seems you did too](http://wordpress.stackexchange.com/questions/4782/overwriting-core-wordpress-functions-with-plugins)?"
2618,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,I've never heard of this happening. Is this one of the core widgets?
2619,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,"I'm inclined to agree with Pavel.  Maybe change it to ""What tech purchase has best improved your life as a programmer"" or something?"
2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,http://en.wikipedia.org/wiki/Comparison_of_revision_control_software is a great comparison table for exactly this.  Discussion question... community wiki ?
2621,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,I love the idea of getting a coffee when you're angry.  Maybe you could mix it up occasionally and have a vodka + red bull?
2622,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,Excellent question. Can we get som esources as to where the different styles originated?
2623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,LOL the mods closed it right after we pretty much expressed our hate towards every language in existence (including English!!!)  Why are we in Software again?
2624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"If all you want is just to make money, you'd better stay off from programming.  How about becoming a popular actress?"
2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Boolean logic.  Does that apply?
2626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,This doesn't seem off topic to me. Is there a reason you decided to close your own question?
2627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,I eat rarely. Is that bad?
2628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,You better deal with it soon... Some people need more relaxation than others or they will drop dead. *(Chest pains anyone?)*
2629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,The same way anyone with a desk job stays healthy! This isn't really programmer-related?
2630,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,"I would go and say, ""I can't find any problem. Are you sure it's not the user?"""
2631,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,"I never understand why people get annoyed at Python's required indenting. I *hope* you were going to indent your code anyway, right?"
2632,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,I would have explained a problem which could have solved with the help of Versioning and then would have explained what versioning is all about. you did the same and yet they do not understand?
2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"@Mark, i.e. a perfect question for this StackExchange eh?"
2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"Isn't this a way to rephrase: ""Fast, Good or Cheap. Pick Two"" ?"
2635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,This is the first time I've heard of this. What is it?
2636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,@jblue who said that hes not going to do any work himself. as you imply?
2637,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,This feels like a duplicate of http://programmers.stackexchange.com/questions/217/should-i-keep-realbasic-on-my-resume and maybe we could make that question general. (Should I keep X on my resume?)
2638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"Consider rephrasing your title. ""How complex is the documentation you write?"""
2639,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,"Unless I was forcing a developer to work in an unfamiliar language, not only would I not pay for their IDE I wouldn't hire them if they didn't have it already. You going to charge them for your time to install and configure it?"
2640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,I like the close votes with no explanation. How is this not a real question?
2641,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,"You should also consider the ergonomics of your setup. For instance, does one configuration or the other cause you to move your next out of it's natural position more than the other?"
2642,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Yeah, funny I'd write that while looking at the book.... Wasnt Mitch McConnell Pres. Bush's chief of staff?"
2643,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,"Your question is phrased badly as it is both a double-negative and infers that we can read your mind. What you meant to say, I think, is, ""Can you help me understand the meaning of this quote?"""
2644,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"'Buffering of video for multiple channels' sounds likely to be problematic - if you're saying that the client will receive all channels and show only one, in order that the user can switch between them quickly.  Did you try posting to Stack Overflow?"
2645,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,I see. Maybe you should have updated the version to 1.0.1 (or something like that) to indicate that it is a new version? :)
2646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"@George, I installed to fedora 12 (2.6.32.16-141.fc12.x86_64) and my panel will not autohide now.  Any ideas?"
2647,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,"I have to say that I don't like the output, harder to read and code isn't formatted with the correct colors. Could there be an optional output for how it is printed?"
2648,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"I have a small problem. When I tell Swatch to find my user name it returns an error ""There was a problem with the request: Status code = 500"" Any ideas?"
2649,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,@carson I'm one of your user :). Any news about some new release (wink..wink)?
2650,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,"@George: I have started a project which uses your wrapper ... it appears that the site name is hard coded, but can easily be passed in as a parameter. Do you have plans to change this to be configurable?"
2651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,@Adam: Thanks! Any suggestions / comments for the site?
2652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,It's great..!! Any plans for an iPad specific version?
2653,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"I thing dev-tips like these should be tagged support, not discussion.  (Maybe both?)"
2654,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,Follow-up question: There are some slight errors on the elapsed times displayed on the site due to treating all months uniformly as 30 days and ignoring leap years.  Do you think it's a good idea to keep these errors to match the site (see my answer) or should we try to fix them?
2655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Confirmed. Maybe there's nothing on that site yet?
2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,yes. ambiguous dates are of little value to the intended audience. When is the cutoff for an app or library to be considered?
2657,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,+1 Very nice. Can you do a stable sort so we can do sub-sorts?
2658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+1 for Python. Maybe consider doing this for some other SE sites?
2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,@H.B.: Any chance the `f` was a unicode character instead of a standard f?
2660,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,"If you prepare slightly smaller images, I'll insert them in your question. Also, what's that thing with truncated titles in your screenshots?"
2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,This has since been part of the site. Is it still useful?
2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,@Peter Shor: Of course.  Doesn't everyone?
2663,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Great question. Perhaps it should have the pronunciation tag?
2664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"I don't understand this question. Which dictionary, exactly, doesn't define ""ain't""?"
2665,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,That example sentence doesn't really feel right. You sure you don't mean to use the past perfect?
2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,So the usages are quoted .. and from a 34-year-old *professor* no less!??! What is this world coming to?
2667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,At least there's nothing ungrammatical about them. Could you elaborate on why you have doubts about their correctness?
2668,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"I'd guess it's an archaic past tense of ""to owe"", i.e. ""Which you owed yesterday""?"
2669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,@Shinto Sherlock: You just *answered the question*. Why would you not post it as an answer?
2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Most of those differences would be identified by a grammar book as differences between British and American varieties of English. How about past participles like ""proved"" versus ""proven"" or ""got"" versus ""gotten""?"
